579801,197.00,0.25,4.41,847.40,3729,-9.00,4.99
581841,202.00,0.25,4.43,842.80,3731,2.00,4.99
583921,199.00,0.25,4.45,838.30,3730,-1.00,4.99
585961,204.00,0.25,4.43,839.00,3716,-14.00,4.99
588001,208.00,0.25,4.44,834.50,3710,-6.00,4.99
590041,200.00,0.26,4.43,841.70,3721,11.00,4.99
592081,202.00,0.25,4.40,843.90,3714,-7.00,4.99
594121,205.00,0.26,4.43,837.00,3709,-5.00,4.99
596201,201.00,0.26,4.40,844.70,3717,8.00,4.99
598241,206.00,0.26,4.38,846.20,3702,-15.00,4.99
600281,205.00,0.25,4.40,842.60,3714,12.00,4.98
602321,206.00,0.26,4.43,838.90,3712,-2.00,4.99
604361,203.00,0.26,4.40,844.50,3721,9.00,4.98
606401,204.00,0.27,4.39,849.60,3727,6.00,4.99
608441,206.00,0.26,4.36,851.30,3714,-13.00,4.98
610481,203.00,0.26,4.39,849.00,3724,10.00,4.99
612521,202.00,0.25,4.40,845.80,3724,0.00,4.99
614561,202.00,0.25,4.43,840.90,3725,1.00,4.99
616601,201.00,0.25,4.45,838.50,3734,9.00,4.99
618641,201.00,0.25,4.47,833.00,3726,-8.00,5.00
620681,199.00,0.25,4.45,837.90,3732,6.00,4.99
622721,201.00,0.26,4.43,843.90,3737,5.00,4.99
624761,199.00,0.26,4.41,850.00,3748,11.00,4.99
626801,203.00,0.26,4.39,852.30,3738,-10.00,4.99
628841,201.00,0.25,4.41,850.00,3748,10.00,4.99
630881,193.00,0.25,4.44,849.80,3769,21.00,4.99
632921,201.00,0.25,4.45,838.60,3733,-36.00,4.99
634961,198.00,0.26,4.43,844.20,3738,5.00,4.99
637001,198.00,0.26,4.41,850.90,3752,14.00,4.99
639041,199.00,0.26,4.39,854.60,3749,-3.00,4.99
641081,200.00,0.26,4.41,849.20,3743,-6.00,4.99
643121,197.00,0.27,4.39,856.50,3760,17.00,4.99
645160,197.00,0.27,4.37,861.00,3764,4.00,4.99
647201,199.00,0.27,4.35,864.60,3760,-4.00,4.99
649241,199.00,0.26,4.37,859.70,3761,1.00,4.99
651281,196.00,0.26,4.39,857.30,3762,1.00,4.99
653321,196.00,0.25,4.41,853.80,3767,5.00,4.99
655361,201.00,0.26,4.43,847.30,3754,-13.00,4.99
657401,194.00,0.26,4.41,857.70,3779,25.00,4.99
659441,196.00,0.26,4.39,859.80,3775,-4.00,4.99
661481,196.00,0.26,4.41,851.60,3762,-13.00,4.99
663521,199.00,0.26,4.39,857.10,3759,-3.00,4.99
665561,201.00,0.26,4.41,851.00,3753,-6.00,4.99
667601,197.00,0.27,4.39,859.50,3767,14.00,4.99
